mark,text,url
0.0,"Пользовался зарплатной картой ВТБ24 классическая. 3 недели назад принесли на работу ""мультикарту"" с договором.как заявила сотрудник банка с лучшими условиями по обслуживанию.После получения предлагалось её активировать по телефону получить пин код после этого запросить баланс. Но этого не удалось сделать.Звонок на горячую линию мне не помог просили обратится в офис банка.После обращения мне сообщили что произошло задвоение информации в базах данных.Обещали решить проблему запросом в техподдержку.Прошла неделя ничего не изменилось.Второй визит и снова мне отвечают что у меня задвоение информации.через пару дней после ответного звонка сотрудника банка карта была успешно активирована.Но возникла другая проблема.Третий визит в банк и очередное решим проблему запросом в тех.поддержку.В итоге у меня 2 карты банка.как оказалось 2мастер счёта и невозможность пользования онлайн банкингом.При попытке войти в онлайн банк с любой карты захожу на ""мультикарту"". Телефон горячий линии бесполезен и всегда просят обратится в офис банка.На лицо проф.непригодность сотрудников банка и тех. поддержки",https://www.banki.ru/services/responses/bank/response/10121793/
1.0,"Сегодня обратился в отделение банка у м. Сходненская для оформления доверенности и получения справки о состоянии счета. Бухгалтер Куликова Виктория Игоревна подсказала, какую форму доверенности выбрать, проявила доброжелательность и внимание. Оформление доверенности и справки заняло буквально пару минут. Спасибо ей большое за профессионализм, внимание и чуткость к клиентам.",https://www.banki.ru/services/responses/bank/response/10121795/
0.0,"Во вторник 19 декабря заполнил заявку на сайте на вклад ""Максимальный доход"". Пришло СМС о том что в течение 5 дней нужно прийти в отделение с документами. Планировал в субботу, решил, что все нормально. Ставка для Максимального дохода при вкладе от 1 миллиона была указана на сайте в 8,25%.",https://www.banki.ru/services/responses/bank/response/10121792/
1.0,"Пользуюсь услугами банка несколько лет! Началось взаимодействие с банком с кредитной карты Тинькофф Платинум, использовала ее не часто, только по необходимости срочно оплатить покупку или услугу, а нужная сумма должна была прийти через некоторое время, так как льготный период небольшой меньше 55 дней. Погашая задолженность в льготный период ни разу не пришлось платить банку проценты, а при оплате картой начисляются баллы Браво, правда накопленными баллами можно компенсировать только покупки в ресторанах и ЖД - в рестораны не хожу, поездами не езжу! Около двух лет назад оформила карту Тинькофф Блэк и депозит, чтобы сделать обслуживание карты бесплатным, а также пользуюсь накопительным счетом с которого быстро без потери начисленных процентов перевести деньки на карту! Всеми этими картами, счетами и депозитами очень удобно и легко управлять через удобный личный кабинет онлайн-банка, все возможно сделать в ЛК очень быстро и легко, так как все предельно понятно. Через ЛК можно практически все сделать - открыть-закрыть-продлить вклад, перевести деньги мгновенно между счетами как внутрибанковскими, так и на карты или счета других банков! Легко получить выписки или заказать через ЛК справки о счетах как на электронную почту, так и заказным письмом, легко делать онлайн-платежи и еще многое! Огромный жирный плюс - в ЛК можно через онлайн-чат решить многие вопросы, если  возникают, лично я несколько раз пользовалась данной опцией и всегда быстро получала решение моих возникших вопросов! Огромное спасибо сотрудникам Тинькофф Банка за Вашу четкую работу и отношение к клиентам! Хочу пожелать банку успехов и процветания, а сотрудникам здоровья, хорошей и интересной работы, благодарных клиентов! С наступающим Новым 2018 годом!",https://www.banki.ru/services/responses/bank/response/10121796/
0.0,"Получала кредит 17.10.2016. 19.12.2017 погасила его. При обращении в банк с просьбой выдать мне справку о досрочном погашении кредита и закрытии кредитного договора получила отказ со ссылкой что не предусмотрено. Выдали только справку об отсутствии задолженности с указанием того что срок окончания договора 17.10.2019. Таким образом получается что банк оставляет себе возможность производить какие-то начисления и манипуляции с кредитным договору. Больше никак это расценить невозможно. Я исполнила свои обязательства по договору нт банк отказывается это подтвердить. Всегда думала что сбер это серьезное учреждение, однако оказалась, что нет. Если справку мне не выдадут, буду вынуждена обратиться в суд. Еще и буду требовать возврата страховки. И это еще не все. Продолжение в следующем отзыве.",https://www.banki.ru/services/responses/bank/response/10121797/
0.0,"Место действия: Московская область, г. Красногорск, отделение по адресу: комсомольская улица, дом 45. Имеем: исполнительный лист о взысканию неустойки по дду. Приходили в пятницу и субботу в подать исполнительный лист, для перечисления денежных средств. Пятница: Подходим к сотруднику в окошке, передаём исполнительный лист, заявление и реквизиты. Девушка берет лист, уходит, возвращается. На вопрос не хотели бы вы взять реквизиты, с недоумением смотрит на нас и говорит что все найдут, на заданные вопросы ответить не может, звоним на горячую линию сб, отвечают по делу и правильно, но сотрудники данного банка живут в видимо какой-то другой вселенной. Просим позвать управляющего отделением, ситуация повторяется. Суббота: Ситуация повторяется. Просим позвать руководителя отделения. Выходит, вопрос с реквизитами решается. Задаём вопрос, мы можем ли забрать исполнительный лист при отсутствии денежных средств на счёте ответчика, говорит, что ИС помещается в архив и вернуть его нельзя. О Положение ЦБР от 10 апреля 2006 г. N 285-П, человек не разу не слышал и не имеет ни малейшего представления что в нем написано, как и желания узнать, что же там все таки написали. На утверждение что они будут обязаны выдать его с отметкой банка на следующий рабочий день, т к. данное прописано в Положение ЦБР от 10 апреля 2006 г. N 285-П, его мало волнует, что он демонстрирует ухмылкой и хамскими фразами из разряда, ""удачи получить, расскажите потом как получили, его за 1 день из Самары"". На вопрос причем тут Самара, был дан ответ, что там находится центральный офис и все документы отправляются туда. Если интернет не врёт, то центральный офис находится по адресу:117997, г. Москва, ул.Вавилова, д. 19, причем тут Самара не понятно. Вроде стоишь Сбербанке, а вроде в ""Зазеркалье"" Прошу разобраться в данной ситуации и дать оперативный ответ",https://www.banki.ru/services/responses/bank/response/10121799/
0.0,"в очередной раз сбербанк ""радует"" качеством обслуживания!",https://www.banki.ru/services/responses/bank/response/10121798/
1.0,Необычайное терпение!,https://www.banki.ru/services/responses/bank/response/10121802/
0.0,"22.12.2017 зашла в банк снять наличные со своего депозитного счета, открытого ранее в Меткомбанке, что делала неоднократно в том числе и в этом отделении (Меткомбанк был куплен Совкомбанком в 2016). Обратилась к сотрудникам Шустицкой А.А. и Успенской Н.Е. с просьбой распечатать расходный ордер. В ответ услышала, что комиссия!!! составит 0,3% за снятие наличных, поскольку сумма 60,000.00 руб. не отлежала 30 дней. Сумма на вкладе более 60,000.00 руб. отлежала на счете более года, по условиям заключенного договора вклада никаких комиссий не предусмотрено вообще. На мое возмущение сотрудница с полной уверенностью ответила, что т.к. я пополняла свой вклад в течение текущего месяца, выходит комиссия за обналичивание этих средств. На мой вопрос: ""А кто вам сказал, что я снимаю деньги, которые безналично перевела в этом мес., а не ранее перечисленные?"" мне не ответили, как собственно и на вопрос, кто поменял условия по договору в одностороннем порядке. Начали на калькуляторе!!! высчитывать 0,3% от необходимой мне суммы. Потом распечатали выписку, начали смотреть когда я пополняла, когда снимала, бралась ли комиссия,... Просидев безрезультатно 30 мин и не получив внятного ответа пришлось звонить в центральный офис знакомой этого Банка. С боем сумму выдали, спасибо людям, которые работают в пт до 20:00. Но у меня вопрос, а далее как я буду снимать денежные средства со своего депозитного счета, по которому никаких комиссий за снятие не предусмотрено?",https://www.banki.ru/services/responses/bank/response/10121801/
1.0,"Т.к. клиентом банка стал всего месяц назад, то полного цикла пользования кредитной картой еще не прошел, но уже накопилось информации для отзыва. Себе",https://www.banki.ru/services/responses/bank/response/10121815/
1.0,"Сегодня оформлял дебетовую карту Пятерочка Почта банка. Очереди в зале не было. Девушка-менеджер быстро и вежливо обслужила, подписали все документы, ответила на все вопросы и я получил свою карту.  К качеству ЕЁ обслуживания нареканий никаких - 5 баллов.......",https://www.banki.ru/services/responses/bank/response/10121803/
0.0,"21.12.2017 года мне поступил звонок из банка Ренессанс,клиентом которого не являюсь,по поводу их заемщика.Сказали,что являюсь контактным лицом заемщика.При взятии кредита этим заемщиком мне никто не звонил,моего согласия на доступ к моим персональным данным ни устного ни тем более письменного у банка нет и быть не может,я его не давал.Далее,как я пониманию,мой телефон будут обзванивать коллекторы.Считаю это грубым нарушением закона со стороны банка.",https://www.banki.ru/services/responses/bank/response/10121836/
0.0,"Собственно, не думала, что сама буду оставлять отзыв. Но не очень довольна обслуживанием,и может быть после обращения с этого сайта мне и пришлют тот документ, который мне нужен) Покупала шубу в кредит, поскольку есть акция в снежной королеве, подумала, почему бы и нет, возьму в рассрочку. Были два представителя- Русфинанс ,Хоум. Почему то меня подвели к Русфинансу. Ну ладно, мне не принципиально. Девушка начала заполнять заявку, мимолётно говоря,что подключает фин.защиту и смс(спасибо, что хоть говорит, а то некоторые не спрашивая включают). Естественно,я понимала ,что все это добровольно  и попросила отправить без допников. Девушка как то странно отреагировала,я бы даже сказала грубо, грозным взглядом говоря,что это обязательно и мне по любому откажут ,что она меня предупреждает(спасибо конечно, но я сама могу решить, что мне нужно). Как то даже не по себе стало. И через пару минут с торжественным лицом объявила,что мне отказано. Ну да ладно. У меня нет конкретно претензий в этой ситуации к банку, это их право одобрять или отказывать. Просто неприятно отношение девушки. После этого отправили заявку в хоум, пусть с смсккми ,черт с ними,но представитель Хоум вел себя хотя бы адекватно. Пока заполняли заявку,девушка Русфинанса дала мне заявление на предоставление кредита, указывая, что мне нужно обязательно  подписать, что мол я даю согласие на обработку данных. Мне кажется, что это мое право подписать или нет. Я отказалась, после чего она заявила,что они все равно уже обрабатывают мои данные и без моего заявления.. в общем пока сидела там с ними,пару раз ещё указала мне, что я ДОЛЖНА подписать. Ничего я не подписала, конечно. Тем более, что ппочитав это заявление,так и не нашла пункт про персональные  данные . В итоге оформилась в хоуме, все ок. После оформления решила,что раз уж пошла такая история, напишу заявление на отзыв ПД, мало ли. Сейчас что бывает, что думаешь, что ничего не оформил в, живёшь спокойно,а там  у тебя кредит левый) Пишу на сайт банка , кстати удобно, у них там есть что то типа чата, приходит отбивка,обращайтесь к представителю и пишите заявление . Спрашивается, а зачем?  Пишу ещё раз, в чем сложность отозвать данные, если я даже не клиент, приходит опять какой то стандартный ответ о том,что обратиться нужно к представлю или вообще написать им по почте рф,отшивая меня. По итогу после 3 обращений, мне все таки ответили, что данные мои отозваны. Я попросила ответ, хотя бы по электронке, чтоб быть уверенной до конца,что они хоть что то сделали. Ответ по электронке- все таки живём в век современных технологий . Но мне ответили,что так они не могут,(может интернета нет??) Ладно, отправляйте по почте. По итогу,спустя две недели, мне пришел конвертик по почте,и что вы думаете?) Там написано, что кредита у меня нет) спасибо конечно, но как бы вопрос то в другом был. Где ответ про персональные данные? Если кто то из банка читает тут отзывы, хотелось бы получить хоть комментарий, пришлете вы мне то, что я просила или нет?)Также , конечно, обратите внимание на работу сотрудников. Если бы девушка так не отреагировала на потенциального клиента, может я и не писала бы вам столько букв и мнение о банке в целом было лучше.  Кроме того,не обрадовало ,что пришлось писать 3 раза сначала на сайт одно и тоже,получая стандартную отписку . И в итоге обращаться сюда. Это как то грустно даже.Пока ставлю 2, за то что обслуживание не порадовало.",https://www.banki.ru/services/responses/bank/response/10121840/
0.0,"Полный бардак в интернет банке.  Сумма взята от одного вклада, срок взят от другого вклада. И по странному совпадению всегда в пользу банка.",https://www.banki.ru/services/responses/bank/response/10121838/
1.0,"мной в данном банке был взят автокредит. Была просрочка по платежу в несколько дней. В данный момент  просрочка закрыта. Мной был заказа отчет бюро кредитных историй. И выяснилось что там стоит просрочка по платежу, как задолженность. На тот момент просрочка была покрыта. Позвонила в Банк на горячую линию, сотрудник оформил запрос. на следующий день со  мной связались и попросили отправить скан отчета, что я и сделала. После чего сотрудник снова со мной связался и сообщил данный вопрос они не могут решить. И данная запись так и будет отражаться как задолженность.И тут у меня возникло очень много вопросов????? как так не могут????? Информацию выложить минуту в минуту могут о том что есть просрочка, а убрать ее не могут????? И почему только этот банк не может это сделать???? Или просто не хочет заморачиваться???? И вообще почему банки нас вынуждают давать согласие на выкладку моих данных по кредиту в общее пользование??? Короче вопросов много, ответа нет!!!!",https://www.banki.ru/services/responses/bank/response/10121841/
0.0,"Попал на проценты по кредитной карте из-за запутанной выписки. Написано крупным шрифтом сверху выписки, что нужно оплатить до 23 декабря. Я оплатил, причем заранее - 20 декабря (деньги дошли 22-го). Сегодня получил очередную выписку, увидел что попал на проценты. Позвонил на горячую линию, оказывается нужно было оплатить до 18-го. Посмотрел выписку, там и правда ниже мелким шрифтом написано что для реализации льготного периода нужно оплатить до 18-го. А на электронку шлют письма, что нужно оплатить до 23-го. По СМС вообще никакой полезной информации о сроках оплаты - один спам шлют. Пойду закрывать карту, не нужен мне такой банк.",https://www.banki.ru/services/responses/bank/response/10121843/
1.0,"Добрый день. Решил написать отзыв по данному банку. Ранее брал кредиты в данном банке. Как кредитные карты так и потребительский кредит.  В Банке продукты кредитования на высшем уровне. Все условия по договору банк выполняет. Гарантированная ставка возвращается. Прошу разобраться в одном. Ранее брал кредиты выплатил все вовремя без просрочки.  Кредитная история очень хорошая так как плачу вовремя. Есть официальное место работы,  стабильный заработок. Решил заказать кредитную карту Элемент 120 отказ на первой стадии. Складывается вопрос меня банк или сотрудники в черный список по собственной инициативе убрали, или теперь условия в банке поменялись и надо быть ярым должником иметь просрочки, что бы в этом банке можно было кредитоваться??? Так и теряет банк платежеспособных клиентов.  По возможности хотел бы узнать по какой причине идет отказ по данному банку??",https://www.banki.ru/services/responses/bank/response/10121844/
0.0,"Сбербанк - это ужас! Была совершена покупка 2 декабря на 20000. Кассир по ошибке списал с карты 2000. Есть два чека, кассовый на 20000 и расчетный на 2000, с кантрольным отверстием от проверяющего, который стоял на выходе магазина и все проверял! В магазин решили идти только если сам магазин свяжется и попросит, их ошибка, наше право не бегать за ними. Через 18 дней сбербанк списывает 18000 и указывает в выписке платеж тем же числом и временем как и те 2000! Без какого либо уведомления или предупреждения! И естественно подтверждения в виде чека тоже у меня  нет! Фактически на мой взгляд банк нарушил статьи ГК РФ 854 ч2 и 856! Звоню в кол центр, объясняю ситуацию, оператор три раза уходит с кем то советоваться и говорит мне ну вы же согласны были с ценой когда покупали, вот мы и списали, разбирайтесь с магазином! Это просто жесть! Я доверяю деньги свои вам или магазину?? Насколько я в курсе что безакцептные транзакции происходят только с постановления суда или с запроса ФНС, и в этом случае банк по требованию клиента предоставляет копию этого постановления! А тут что мне предоставят? И кто? На основании чего была произведена безакцептная транзакция??Оператор абсолютно безграмотный! Банк ужасный! Делают с деньгами что хотят и даже объяснить не могут с точки зрения закона, на каком основании так поступают! Деньги я отдать не против был если бы магазин связался, извинился и попросил что то сделать, но не так втихушку и против законов! Каждый клиент сам для себя сделает вывод!",https://www.banki.ru/services/responses/bank/response/10121842/
0.0,"Около года владею кредитной картой touch. Всегда все вовремя плачу. Задержек никогда не было. Дата платежа 9-10 число месяца. И тут, перед новым годом (за две с лишним недели до платежа) сначала огромная смс на тему *оплатите заранее* приходит, ну, думаю ладно, разумно, ок. И все бы хорошо, НО... потом начали названивать сотрудники банка, пересказывать всю эту белиберду про платеж и настойчиво докапываться до меня, все ли я понял и когда я внесу платеж... когда платеж еще через 2 недели будет.",https://www.banki.ru/services/responses/bank/response/10121846/
0.0,"Здравствуйте, 08.12.17 я обратилась в отделение банка ""Восточный"" по адресу г. Красноярск, ул. Ленина,92 с целью получения именной кредитной карты ""Тепло"" (на горячей линии мне было подтверждено, что ИМЕННО ИМЕННУЮ карту я могу получить СРАЗУ при обращении в банк, и никаких условий о выдаче только неименной карты в тарифах и условиях получения данной карты на сайте банка нет!). После одобрения кредитного лимита сотрудник банка Туровец О.В. составила кредитования, в который входило 2 договора (номер 2-го договора в тексте договора вообще не указан). 2-й договор составлен на другую карту, которая мне была НЕ НУЖНА изначально.",https://www.banki.ru/services/responses/bank/response/10121845/
0.0,"Около полугода назад я сделал перевод денег в аккаунт супруге на сайт ОК.RU. В прошлом месяце, без моего ведома, перечислили в одноклассники 349 руб. и не смотря на письма в банк и требования денег не вернули. Заявили, что такая система безопасности в одноклассниках. Предложили ехать в Москву в отделение банка и писать заявление для расследования. Естественно брать отгул и ехать в банк я не стал. (Не та сумма)",https://www.banki.ru/services/responses/bank/response/10121783/
0.0,Был когда то клиентом ВТБ24. Почему я с ними расстался - это к данному вопросу не относится.,https://www.banki.ru/services/responses/bank/response/10121849/
1.0,Добрый день!,https://www.banki.ru/services/responses/bank/response/10121786/
0.0,"В интернет-банкинге «Ренессанс Кредит» можно оплатить услуги сотовой связи, пробую перевести средства на свой номер телефона, получаю отказ (отклонен по решению банка). Проверяю лимиты на платежи в сутки, на платежи в категории ""Сотовая связь"" и на сумму одной операции - за эти лимиты не выхожу.",https://www.banki.ru/services/responses/bank/response/10121850/
0.0,"Прошу прекратить звонки на мой личный номер, мне звонят по кредиту, который я у вас не брала. По данному кредиту созаемщиком и поручителем не являюсь. В противном случае вынуждена обратиться в полицию и прокуратуру и органы банковского надзора. Звонки поступают в любое время, как в 6 утра, так и поздно вечером. Прошу прекратить это безобразие!",https://www.banki.ru/services/responses/bank/response/10121851/
0.0,"22.11.2017 был оформлен кредит на ноутбук в магазине через Ренессанс Кредит банк. Сумма ежемесячного платежа составляет менее 4000. Первый платеж необходимо внести до 22.12.2017. При этом представитель банка пояснил, что оплачивать лучше за неделю, чтобы платеж точно прошел к 22 числу. 16.12.2017 г. в банке через их терминал внес 10000 руб.,  перед этим проконсультировался со специалистом банка о том, что хочу первый платеж внести в большем размере, что мне необходимо сделать для этого? На что получил ответ, платите сколько хотите погасить, после списания будет произведен пересчет и в следующем месяце сумма платежа будет пересчитана. 24.12.2017 от банка поступило смс о том, что у меня просроченная задолженность. Позвонив по телефону указанному в смс, мне сообщили что я должен был до 22.12.2017 года внести уже 2 с чем-то тысячи. и что 10000 списали просто так, не в счет очередного платежа. Спросив на каком основании это сделали, специалист банка называет пункты договора, которых в моем договоре нет. У меня возникает несколько вопросов к банку.",https://www.banki.ru/services/responses/bank/response/10121853/
0.0,"Передали мою ""ЯКОБЫ ЗАДОЛЖЕННОСТЬ"" 600р. коллекторам, звонят с Нижегородских и Ростовских номеров +78632098207 +78312613149... Я, естественно, в черный список их добавил, они больше не дозвонятся! Вы только вдумайтесь, банк платит зарплату этим работникам call центра, которые с утра до вечера мне названивают, попадают прямо в черный список, ну или снимаю трубку так чисто поугарать над ними! Неужели эти звонки на кого-то действуют и человек идет платить? Ах да, владельцы Iphone, у вас же 1 симка в телефоне, как вас жалко))))",https://www.banki.ru/services/responses/bank/response/10121854/
0.0,"Пожалуй, с  этого выражения стоит начать мой очередной отзыв  о банке ВТБ24.",https://www.banki.ru/services/responses/bank/response/10121855/
0.0,"Отзыв оставляю за маму. "" дня назад ей нужно было перевести деньги за квартиру съёмную. Она стала класть через банкомат деньги , он их принял , но выдал чек на котором написано - зачислено 0 руб! Сразу же вызвала менеджера , написалазаявление. Копию ей выдали. Пришла смс , что заявление будет рассмотрено до 28.12. Вчера мама позвонила на горячую линию сбербанка ,  где ей сказали , что рассмотрение только до 28.12 , а потом еще как минимум 21 день ждать зачисления!! Ей нужно было еще 2 дня назад оплатить квартиру!!!!  Квартира съемная , а через неделю Новый год!!! Хозяйка квартиры ждать отказывается! Денег таких у нас нет , да и те деньги , которые пропали , это детские  , маме их за опеку дают!! Что за издевательство??? Как вам такой подарок на Новый год? Выгошяют с квартиры! У детей нет праздника... Вот так о нас думает сдербанк!!!!!!!!!!!!!!!!",https://www.banki.ru/services/responses/bank/response/10121858/
0.0,"Банк сам по своей инициативе позвонил и предложил оформить кредит. Назначил дату и время для приезда в офис. Приехали в назначенное время, но у банка не оказалось кредитных карт, сотрудник банка предложил съездить домой и привезти реквизиты для перевода денежных средств. Приехали через два часа, этот же сотрудник банка заявляет, что срок вашей заявки стек, дала нам телефон и предложила позвонить в банк и повторно оформлять кредит. Так же возмутило смс информирование ценой 2500 рублей и страховкой 50000 рублей с кредита 200000 рублей",https://www.banki.ru/services/responses/bank/response/10121745/
0.0,"Райффайзенбанк не отдает деньги компании, пользуется вашими деньгами, нарушает Гражданский кодекс РФ, Конституционные права, не пускает клиентов, вызывает полицаю, снимает деньги за выдуманные услуги, ничего не предоставляет.",https://www.banki.ru/services/responses/bank/response/10121746/
1.0,"Была проблема со списанием по курсу банка на иностранных сайтах. Написала претензию, которую разрешили в мою пользу. Очень приятная девушка из банка Елена Фетисова быстро успокоила и гармонизировала мою нервозность) Надо отдать должное профессионализму этой  сотрудницы банка. Спасибо за качественную работу! И банку, который принимает сторону клиента. Остаюсь с вами и другим советую этот банк!",https://www.banki.ru/services/responses/bank/response/10121848/
0.0,"Сложилась очень не приятная ситуация!Я клиент банка ОТП и мне пришло предложение на кредит наличными.Позвонив на горячую линию я оговорила все условия по кредиту,так же уточнила про страхование жизни и здоровья к кредиту.После консультации по горячей линии,я приехала в офис (находящийся по адресу г.Омск ул.Лермонтова 43 ) для оформления предложения.Я взяла талон в электронной очереди и сидела ждала минут 15(хотя все сотрудники сидели без клиентов ) далее подойдя к менеджеру я огласила все пожелания по оформлению кредита в том числе и проговорила что мне не нужно страхование.Менеджер посмотрела на меня выразительно и сказала,если так то идите тогда к управляющему офиса и решайте этот вопрос с ней.Я направилась в кабинету управляющего,постучалась и тут началось сразу хамство!(не могу уточнить как зовут руководителя этого отделения,так как она не представилась)С порога она спросила что я хочу.Я  объяснила что менеджер направил меня к ней для обсуждения моего отказа от страховки!Далее она сказала что она не может сейчас со мной разговаривать так как у неё разговор по телефону.Потом сказала :""Ладно проходите""! Я зашла присела на стул,она попросила мой паспорт,зашла в программу посмотрела и сказала ,что оформление только со страховкой!Я попыталась ей объяснить что я как клиент сама выбираю нужна она мне или нет.Далее началось что то невероятное!Она начала спрашивать где я работаю и для чего мне кредит.Я сказала что работаю в банковской сфере и кредит нужен для личных нужд -ремонт.Она с возмущением начала говорить мне :""Ну и почему тогда вы не берете кредит в своём банке,меня наводит это на сомнения!""Я объяснила что в моем банке у меня есть кредит наличными и по правилам нашего банка возможно иметь только один кредит наличными.Далее управляющий офисом начала мне говорить:""Вы сами работаете в банковской сфере и прекрасно знаете что нам нужно оформлять кредиты со страховками так как это наш заработок и наша премия и т.д!""На что я ей ещё раз повторила что страхование мне не нужно и по закону я могу от него отказаться! На это Ее ответ был такой:""Хорошо,тогда я вам оформлю кредит только по ставке 34% и вам совсем не выгодно будет вообще его оформлять,так что лучше оформить с нормальной ставкой и страхованием!""Мом глаза округлились!И это управляющий операционным офисом,где  ее клиентоориентированность!?После она мне заявила:""Вы у меня вызываете сомнения и я вам отказываю в оформлении кредита!После чего я поняла что с ней бесполезно разговаривать т.к этот человек переходит границы.Составив обращение в банк по этому поводу ,ответ поразил: «Приносим свои извинения за сложившуюся ситуацию,действия сотрудника правомерны!»Тут даже оценка «1» для них высока!",https://www.banki.ru/services/responses/bank/response/10121749/
